Original (English),Slovenian,Danish,German,Catalan (some entries require more context),Spanish (some entries require more context),Polish,English (changes)
"Curry was served in the UK as early as 1733. Since then it has become a favourite in Britain and even adopted as a “national dish”, with more than 9,000 Indian, Pakistani and Bangladeshi restaurants in the UK.","Curry so v Veliki Britaniji postregli že leta 1733. Sčasoma je postal zelo priljubljen in v Veliki Britaniji sprejet celo kot ""nacionalna jed"". Tam je danes več kot 9.000 indijskih, pakistanskih in bangladeških restavracij.","Curry blev serveret i Storbritannien allerede i 1733. Siden er det blevet en favorit i Storbritannien og endda valgt som ""nationalret”. Der er mere end 9.000 indiske, pakistanske og bangladeshiske restauranter i Storbritannien. ","Curry wurde in Großbritannien bereits 1733 serviert. Seitdem hat es sich in Großbritannien zu einem sehr beliebten Gericht entwickelt und wurde sogar zum „Nationalgericht“. Es gibt mehr als 9.000 indische, pakistanische und bangladeschische Restaurants in Großbritannien.","La primera vegada que es va servir curri al Regne Unit va ser al 1733. Des de llavors s'ha convertit en un dels plats favorits a Gran Bretanya i fins i tot s'ha adoptat com a ""plat nacional"". Hi ha més de 9.000 restaurants indis, pakistanesos i bengalís al Regne Unit.","La primera vez que se sirvió curri en el Reino Unido fue en 1733. Desde entonces se ha convertido en uno de los platos favoritos de Gran Bretaña e incluso se ha adoptado como "" plato nacional "". Hay más de 9.000 restaurantes indios, paquistaníes y bengalíes en el Reino Unido. ","Curry było jedzone w Wielkiej Brytanii już w 1733 roku. Od tego czasu stało się ulubioną potrawą w Wielkiej Brytanii, a nawet uznano ją za „danie narodowe”, z ponad 9000 indyjskimi, pakistańskimi i bangladeskimi restauracjami w Wielkiej Brytanii.","Curry was served in the UK as early as 1733. Since then it has become a favourite in Britain and even adopted as a “national dish”, with more than 9,000 Indian, Pakistani and Bangladeshi restaurants in the UK."
Rafia: I’m going to Spanish Club now. We speak Spanish there and learn about Hispanic culture. Would you like to come with me?,Se boš pridružil Rafii v španskem klubu?,Rafia: Jeg skal til spansk-klub nu. Vi taler spansk og lærer om spansktalende kulturer. Vil du med mig?,Rafia: Ich gehe jetzt in den Spanisch-Club. Wir sprechen dort Spanisch und lernen etwas über die hispanische Kultur. Willst du mitkommen?,Rafia: Vaig al Club Espanyol. Allà parlem castellà i coneixem la cultura hispànica. T'agradaria venir amb mi?,Rafia: Voy al Club Español. Allí hablamos castellano y conocemos la cultura hispánica. ¿Te gustaría venir conmigo?,Rafia: Idę teraz do klubu hiszpańskiego. Rozmawiamy tam po hiszpańsku i poznajemy kulturę latynoską. Czy chcesz iść ze mną? ,Rafia: I’m going to Spanish Club now. We speak Spanish there and learn about Hispanic culture. Would you like to come with me?
“Thanks! I would like to explore the Black History Month display a little longer. I will see you later!”,Hvala! Rad bi še malo raziskal mesec zgodovine črncev. Se vidimo,Tak! Men jeg vil gerne kigge lidt mere på Black History Month-udstilingen. Vi ses senere!,"Danke, aber ich will mir die Ausstellung zum Black History Month noch ein bisschen genauer anschauen. Wir sehen uns dann.","Gràcies, però m'agradaria mirar-me l'exposició sobre el mes de la història negra una mica més. Ens veiem més tard!","Gracias, pero me gustaría mirarme la exposición sobre el mes de la historia negra un poco más. ¡Nos vemos más tarde!","Dzięki! Chciałbym trochę dłużej przyjrzeć się tradycji Miesiąca Historii Czarnych. Do zobaczenia później!""",“Thanks! I would like to explore the Black History Month display a little longer. I will see you later!”
"“Yes, I want to come to Spanish Club with you!”","Ja, rad bi šel s tabo v španski klub!","Ja, jeg vil gerne med dig til spansk-klub!","Ja, ich will gern mit dir in den Spanisch-Club gehen!","Sí, vull venir al Club Espanyol amb tu!","¡Sí, quiero venir al Club Español contigo!","Tak, chcę iść z Tobą do hiszpańskiego klubu!","“Yes, I want to come to Spanish Club with you!”"
"Think about different things you like: food, books, films, games, music. Do you know which countries or cultures do they come from?","Pomisli na različne stvari v tvojem življenju, ki so ti všeč: na primer na hrano, knjige, filme, igre, glasbo. Ali veš, iz katerih držav oziroma iz katerih kultur so? ","Tænk på forskellige ting som du kan lide: mad, bøger, film, spil, musik. Ved du hvilke lande eller kulturer de kommer fra?","Denkt über verschiedene Dinge nach, die ihr gerne mögt: Essen, Bücher, Filme, Spiele, Musik. Wisst ihr, aus welchen Ländern oder Kulturen sie kommen?","Pensa en diferents coses que t'agraden: menjar, llibres, pel·lícules, jocs, música. Saps de quins països o cultures provenen? ","Piensa en diferentes cosas que te gustan: comida, libros, películas, juegos, música. ¿Sabes de qué países o culturas provienen? ","Pomyśl o różnych rzeczach, które lubisz: jedzeniu, książkach, filmach, grach, muzyce. Czy wiesz z których krajów lub kultur one pochodzą?  ","Think about different things you like: food, books, films, games, music. Do you know which countries or cultures do they come from?"
Does the Orthodox Church belong to Christian religion?,Ali pravoslavna cerkev pripada krščanski religiji?,Er den ortodokse kirke en del af kristendommen?,Gehört die orthodoxe Kirche zur christlichen Religion?,L’Església Ortodoxa pertany a la religió cristiana?,¿La Iglesia Ortodoxa pertenece a la religión cristiana?,Czy kościół prawosławny należy do religii chrześcijańskich?,Does the Orthodox Church belong to Christian religion?
"The Eastern Orthodox Church, officially the Orthodox Catholic Church, is the second-largest Christian church, with approximately 220 million baptized members.","Vzhodna pravoslavna cerkev, uradno pravoslavna katoliška cerkev, je druga največja krščanska cerkev s približno 220 milijoni članov in članic.",Den østortodokse kirke - officielt den ortodokse katolske kirke - er den næststørste kristne kirke med cirka 220 millioner døbte medlemmer.,"Die östliche orthodoxe Kirche, offiziell orthodoxe katholische Kirche genannt, ist die zweitgrößte christliche Kirche mit etwa 220 Millionen getauften Mitgliedern.","L'Església Ortodoxa Oriental, oficialment l'Església Catòlica Ortodoxa, és la segona església cristiana més gran, amb aproximadament 220 milions de membres batejats.","La Iglesia Ortodoxa Oriental, oficialmente la Iglesia Católica Ortodoxa, es la segunda iglesia cristiana más grande, con aproximadamente 220 millones de miembros bautizados.","Kościół prawosławny jest drugim co do wielkości kościołem chrześcijańskim, liczącym około 220 milionów ochrzczonych wiernych. ","The Eastern Orthodox Church, officially the Orthodox Catholic Church, is the second-largest Christian church, with approximately 220 million baptized members."
"**Why Orthdox Christmas in on January 7th? It is all about calendar differences.**\n\nIn most of Europe, we use the Catholic-created Gregorian calendar, which was introduced by Pope Gregory in 1582. Most Orthodox countries (for example Russian, Ukraine, Belarus, Bulgaria, Kazakhstan, Georigia etc.) also follow the Gregorian calendar as an official one, but still observe a number of religious holidays using the Julian calendar – an older one which was created by Julius Caesar in 45BC. There is a 13-day gap between the two calendars, so Christmas Day in those nations falls on what we now know as January 7th.","**Zakaj je pravoslavni božič 7. januarja? Zaradi koledarskih razlik. V večini evropskih držav uporabljajo katoliški gregorijanski koledar, ki ga je uvedel papež Gregor leta 1582. Večina pravoslavnih držav (na primer Rusija, Ukrajina, Belorusija, Bolgarija, Kazahstan, Gruzija itd.) uradno tudi sledi gregorijanskemu koledarju, vendar še vedno upošteva številne verske praznike po julijanskem koledarju - starejšem, ki ga je ustvaril Julij Cezar leta 45 p.n.š. Med obema koledarjema je 13-dnevna razlika, zato božič v teh državah praznujejo 7. januarja.","**Hvorfor fejrer nogle ortodokse kristne jul den 7. januar? Det handler om forskellige kalendere.**\n\nI det meste af Europa bruger man den katolsk-oprettede gregorianske kalender, som blev indført af pave Gregorius i 1582. De fleste ortodokse lande (f.eks. Rusland, Ukraine, Belarus, Bulgarien, Kasakhstan, Georgien osv.) følger også den gregorianske kalender officielt, men har stadig en række religiøse helligdage, som stammer fra den julianske kalender - en ældre kalender, som blev skabt af Julius Cæsar i år 45 før vor tidsregning. Der er 13 dages forskel mellem de to kalendere, så juledag i disse lande falder på den dag, som vi nu kender som 7. januar.","**Warum fällt das orthodoxe Weihnachten auf den 7. Januar? Das hat mit den unterschiedlichen Kalendern zu tun.**\n\nIn den meisten europäischen Ländern wird der von der katholischen Kirche geschaffene gregorianische Kalender verwendet, der 1582 von Papst Gregorius eingeführt wurde. Die meisten orthodoxen Länder (z. B. Russland, die Ukraine, Weißrussland, Bulgarien, Kasachstan, Georgien usw.) benutzen ebenfalls den gregorianischen Kalender als offiziellen Kalender, feiern aber einige religiöse Feiertage nach dem julianischen Kalender - einem älteren Kalender, der 45 v. Chr. von Julius Caesar eingeführt wurde. Zwischen den beiden Kalendern gibt es eine Lücke von 13 Tagen, und deshalb fällt der Weihnachtstag in diesen Ländern auf den 7. Januar.","**Per què el Nadal Ortodox és el 7 de gener? És per diferències en el calendari.**\n\nA la major part d’Europa utilitzem el calendari gregorià de creació catòlica, que va ser introduït pel papa Gregori el 1582. La majoria dels països ortodoxos (per exemple, Rússia, Ucraïna, Bielorússia, Bulgària, Kazakhstan, Geòrgia, ...) també segueixen el calendari gregorià com a oficial, però encara observen diverses festes religioses mitjançant el calendari julià, un de més antic que va ser creat per Juli Cèsar el 45 aC. Hi ha una diferència de 13 dies entre els dos calendaris, de manera que el dia de Nadal en aquestes nacions recau en el que ara coneixem com a 7 de gener.","**¿Por qué la Navidad Ortodoxa es el 7 de enero? Es por diferencias en el calendario.**\n\nEn la mayor parte de Europa utilizamos el calendario gregoriano de creación católica, que fue introducido por el Papa Gregorio el 1582. La mayoría de los países ortodoxos (por ejemplo, Rusia, Ucrania, Bielorrusia, Bulgaria, Kazajstán, Georgia, etc.) también siguen el calendario gregoriano como oficial, pero todavía observan varias fiestas religiosas mediante el calendario juliano, uno más antiguo que fue creado por Julio César el 45 a. C. Hay una diferencia de 13 días entre los dos calendarios, por lo que el día de Navidad en estas naciones recae en lo que ahora conocemos como 7 de enero.","**Dlaczego święta prawosławne obchodzone są 7 stycznia? Związane jest to z różnicami w kalendarzach.**\n\nW większości krajów Europy używa się kalendarza gregoriańskiego stworzonego przez katolików, który został wprowadzony przez papieża Grzegorza w 1582 roku. Większość krajów prawosławnych (np. Rosja, Ukraina, Białoruś, Bułgaria, Kazachstan, Gruzja itd.) również stosuje kalendarz gregoriański jako oficjalny, ale nadal obchodzi szereg świąt religijnych w oparciu o kalendarz juliański – starszy, który został stworzony przez Juliusza Cezara w 45 roku p.n.e. Między tymi dwoma kalendarzami jest 13-dniowa róznica, więc Boże Narodzenie w tych krajach przypada na 7 stycznia według kalendarza gregorańskiego. ","**Why does the Orthodox Christmas fall on January 7th? It is all about calendar differences.**\n\nIn most of Europe, we use the Catholic-created Gregorian calendar, which was introduced by Pope Gregory in 1582. Most Orthodox countries (for example Russia, Ukraine, Belarus, Bulgaria, Kazakhstan, Georgia etc.) also follow the Gregorian calendar as an official one, but still observe several religious holidays using the Julian calendar – an older one which was created by Julius Caesar in 45BC. There is a 13-day gap between the two calendars, so Christmas Day in those nations falls on what we now know as January 7th."
Would you like to learn more about Orthodox Christmas?,Bi želel izvedeti več o pravoslavnem božiču?,Vil du gerne vide mere om ortodoks jul?,Würdet ihr gerne mehr über das orthodoxe Weihnachtsfest wissen?,Voleu obtenir més informació sobre el Nadal ortodox?,¿Quieres obtener más información sobre la Navidad ortodoxa?,Chciałbyś/chciałabyś dowiedzieć się czegoś więcej na temat prawosławnych świąt?,Would you like to learn more about Orthodox Christmas?
"Yes, it would be interesting.","Ja, bilo bi zanimivo","Ja, det lyder spændende","Ja, das wäre spannend.","Sí, seria interessant","Sí, sería interesante","tak, byłoby to interesujące","Yes, it would be interesting."
"No, it would be boring.","Ne, bilo bi dolgočasno","Nej, det lyder kedeligt","Nein, das wäre langweilig.","No, seria avorrit","No, sería aburrido","nie, byłoby to nudne","No, it would be boring."
What do you think: how can students in your country be better informed and grow more tolerant towards different religions?,"Kako bi učence bolje seznanili z značilnostmi različnih veroizpovedi in jih učili strpnosti? 
",Hvad synes du: hvordan kan elever i Danmark få mere viden om forskellige religioner og blive mere tolerante over for forskellige religioner?,Was denkt ihr: Wie können Schüler*innen in Österreich besser informiert werden und toleranter gegenüber anderen Religionen werden?,Què en penses? Com poden els estudiants del vostre país estar millor informats i ser més tolerants envers les diferents religions?,¿Qué te parece? ¿Cómo pueden los estudiantes de tu país estar mejor informados y ser más tolerantes hacia las diferentes religiones?,"Jak myślisz, w jaki sposób uczniowie i uczennice w twoim kraju mogą czerpać więcej wiedzy o różnych religiach i stawać się przez to bardziej tolerancyjni?",What do you think: how can students in your country be better informed and grow more tolerant towards different religions?
Rosa,Rosa,Rosa,Rosa,La Rosa,Rosa,Rosa,Rosa
Paul and Fatima,Pavel in Fatima,Paul og Fatima,Paul und Fatima,En Paul i la Fàtima,Paul y Fátima,Paweł i Fatima,Paul and Fatima
Science project,Projektna naloga ,Videnskabsprojekt,Wissenschaftliches Projekt,Projecte de ciències,Proyecto de ciencias,Projekt badawczy,Science project
Amina,Amina,Amina,Amina,L’Amina,Amina,Amina,Amina
We speak many languages,Govorimo različne jezike  ,Vi taler mange sprog,Wir sprechen viele Sprachen,Parlem moltes llengües,Hablamos muchas lenguas,Mówimy wieloma językami,We speak many languages
Soccer,Nogomet,Fodbold,Fußball,Futbol,Fútbol,Piłka nożna,Soccer
Živa,Živa,Živa,Živa,La Živa,Živa,Živa,Živa
Kola,Kola,Kola,Kola,En Kola,Kola,Kola,Kola
Migration in war and conflict,Preseljevanje v času vojn,Migration i krig og konflikt,Migration in Krieg und Konflikt,Les migracions en les guerres i els conflictes,Las migraciones en las guerras y los conflictos,Migracje w czasie wojen i konfliktów,Migration in war and conflict
Food and culture,Hrana in kultura,Mad og kultur,Essen und Kultur,Menjar i cultura,Comida y cultura,Jedzenie i kultura,Food and culture
The tree,Drevo,Træet,Der Baum,L’arbre,El árbol,Drzewo,The tree
Orthodox church and Christmas,Pravoslavna cerkev in božič,Den ortodokse kirke og jul,Die orthodoxe Kirche und Weihnachten,L’església ortodoxa i el Nadal,La iglesia ortodoxa y la Navidad,Kościół prawosławny i święta,Orthodox church and Christmas
The challenges we share,"Izzivi, ki so nam skupni",Vores fælles udfordringer,"Die Herausforderungen, die wir teilen",Els reptes que compartim,Los retos que compartimos,Wspólne wyzwania,The challenges we share
Click here to open: [Recipe for Tuhafija](https://www.google.com),Klikni tukaj za: [Recept za tufahijo](https://odprtakuhinja.delo.si/recepti/nedeljska-sladica-tufahije/ ),,Zum Öffnen hier klicken: [Rezept für Tuhafija](https://www.google.com),,,,
Click here to open: [Recipe for Baklava](https://www.google.com),Klikni tukaj za: [Recept za Baklavo](https://odprtakuhinja.delo.si/recepti/kultne-jedi-baklava/),,Zum Öffnen hier klicken: [Rezept für Baklava](https://www.google.com),,,,
Username or e-mail,Uporabniško ime ali e-pošta,Brugernavn eller e-mail,Benutzername oder E-Mail,Nom d'usuari o adreça de correu electrònic,Nombre de usuario o dirección de correo electrónico,Nazwa użytkownika lub email,
CHANGE LANGUAGE,SPREMENI JEZIK,Skift sprog,Sprache verändern,CANVIAR IDIOMA,CAMBIAR IDIOMA,ZMIANA JĘZYKA,
Add story title and your name,Dodaj naslov zgodbe in tvoje ime,Tilføj titel på historien og dit navn,Titel der Geschichte und deinen Namen hinzufügen,Afegeix el títol de la història i el teu nom,Añadir título de la historia y tu nombre,Nazwij historię i podaj swoje imię,
Center,Na sredini,Centreret,Mitte,Centrar,Centrar,wypośrodkuj,
Align bottom,Spodaj ,Bundjuster,Unten ausrichten,Alinear a sota,Alinear abajo,wyrównaj do dołu,
Align left,Leva poravnava ,Venstrejuster,Links ausrichten,Alinear a l'esquerra,Alinear a la izquierda,wyrównaj w lewo,
Preview,Predogled,Forhåndsvisning,Vorschau,Previsualitzar,Previsualizar,podgląd,
"Watch the videos, read interesting facts, and answer the questions that provide a different course of events. At the end, take the time to think about what you have seen and answer reflective questions.","Oglej si videoposnetke, preberi zanimiva dejstva in odgovori na vprašanja, ki vplivajo na potek dogodkov v zgodbi. Na koncu si vzemi čas za razmislek o tem, kar si videl, in odgovori na vprašanja. ","Se videoerne, læs interessante fakta og besvar spørgsmålene, som danner forskellige hændelsesforløb. Endeligt skal du tage dig tid til at tænke over, hvad du har set og derefter besvare de reflektive spørgsmål.","Schau dir die Videos an, lies interessante Fakten und beantworte die Fragen, die einen anderen Verlauf der Ereignisse zeigen. Nimm dir am Ende die Zeit, um über das Gesehene nachzudenken und die Reflexionsfragen zu beantworten.","Mira els vídeos, llegeix fets interessants i respon a les preguntes que porten a diferents versions dels esdeveniments. Al final, dedica una estona a pensar sobre el que has vist i respondre a algunes preguntes reflexives.","Mira los videos, lee datos interesantes y responde a las preguntas que llevan a diferentes versiones de los acontecimientos. Al final, dedica un tiempo a pensar en lo que has visto y responde a algunas preguntas reflexivas.","Oglądaj filmiki, czytaj ciekawostki i odpowiadaj na pytania, które zmianiają bieg historii. Na koniec zastanów się nad tym co obejrzałeś i rozwiąż zagwozdki",
How many in the EU lives in the country where they were born?,"Koliko ljudi v EU živi v državi, v kateri so se rodili? ","Hvor mange mennesker i EU lever i det land, hvor de blev født?","Wie viele Menschen in der EU leben in dem Land, in dem sie geboren wurden?",Quanta gent a la Unió Europea viuen al mateix país on van néixer?,¿Cuánta gente en la Unión Europea viven en el mismo país donde nacieron?,"Jak wiele osób w Unii żyje w krajach, w ktorych się urodziło",
Have you ever changed school/town/address? Have you ever been new in a sports club/leisure activity/ - and how did that make you feel? Do you remember the first day/ What happened the first day?,Si se kdaj že kdaj preselil ali zamenjal šolo? Si bil kdaj nov v športnem klubu? Kako si se ob tem počutil? Se spomniš prvega dne?  ,"Har du prøvet at skifte skole/by/adresse? Har du prøvet at være ny i en sportsklub? eller til en fritidsaktivitet? - og hvordan føltes det? Kan du huske din første dag, og hvordan den forløb?",Hast du schon einmal die Schule/Stadt/Adresse gewechselt? Warst du jemals neu in einem Sportverein/einer Freizeitaktivität/ - und wie hast du dich dabei gefühlt? Erinnerst du dich an den ersten Tag/ Was ist am ersten Tag passiert?,Has canviat mai d'escola/ciutat/adreça? Alguna vegada has sigut l'últim a arribar a un club esportiu/activitat d'oci? Com t'ha fet sentir? Recordes què va passar el primer dia?,¿Alguna vez has cambiado de escuela/pueblo/dirección? ¿Alguna vez has sido el último en llegar en un club deportivo/actividad de ocio? ¿Cómo te hizo sentir? ¿Recuerdas qué pasó el primer día?,Czy kiedykolwiek zmieniłeś szkołę/miasto/adres? Czy kiedykolwiek byłeś nowicjuszem w sporcie/klubie/jakijś aktywności/ - i jak się wtedy czułeś? Czy pamiętasz pierwszy dzień/ Co się stało pierwszego dnia?,
What should the class do as part of introducing the new students to the school?,"Kaj lahko učenci naredijo za uvajanje novih sošolcev?  
Z njimi se gredo igrat na šolsko igrišče.  
","Hvad bør en klasse gøre, når nye elever starter på skolen? ","Was sollte die Klasse tun, um die neuen Schüler*innen in die Schule aufzunehmen?",Què hauria de fer la classe com a part de la presentació del l'escola als nous alumnes?,¿Qué debería hacer la clase como parte de la presentación de la escuela a los nuevos estudiantes?,Co klasa powinna zrobić w kwestii wprowadzenia nowych uczniów do szkoły?,
Go outside to play a game.,Z njimi se gredo igrat na šolsko igrišče.  ,Gå udenfor og lege eller spille et spil.,"Nach draußen gehen, um ein Spiel zu spielen.",Anar al carrer a jugar.,Ir a la calle a jugar.,Wyjdź na zewnątrz aby zagrać w grę,
Go for a guided tour around the school.,Peljejo jih na ogled po šoli.  ,Gå på en rundvisning af skolen.,Einen geführten Rundgang durch die Schule machen.,Anar a fer una visita guiada a l'escola.,Ir a hacer una visita guiada a la escuela.,Skorzystaj z oprowadzania po szkole,
"Is this school like the schools you know about? Tell about the décor of your school and about how the teachers, students, the headmaster and others act in the school.",Ali je ta šola podobna tvoji? Kako je tvoja šola organizirana? Kakšne so naloge zaposlenih na tvoji šoli?  ,"Er denne skole ligesom de skoler, du allerede kender? Fortæl om din skoles udseende, og om hvordan dine skolekammerater, dine lærere og din skoleinspektør opfører sig på skolen?","Ist diese Schule wie die Schulen, die du kennst? Beschreibe die Ausstattung deiner Schule und wie sich die Lehrpersonen, Schüler*innen, die Schulleitung und andere in der Schule verhalten.","Aquesta escola és com les escoles que coneixeu? Descriu la decoració de la teva escola i com actuen els professors, els alumnes, el director i altres persones a l'escola.","¿Es esta escuela como las escuelas que conoces? Describe la decoración de tu escuela y cómo actúan los maestros, los estudiantes, el director y otros en la escuela.","Czy ta szkoła jest taka jak inne, które znasz? Opowiedz o wystroju Twojej szkoły, o tym jak nauczyciele, uczniowie, dyrektor i inni zachowują się w szkole",
How would you draw the map?,Kaj bi vključil na zemljevid tvoje šole? ,Hvordan vil du tegne kortet?,Wie würdest du die Karte zeichnen?,Com dibuixaries el mapa?,¿Cómo dibujarías el mapa?,W jaki sposób narysowałbyś mapę?,
Would you like to know why the Human Computers weren\'t recognized in the Apollo 11 launch?,"Bi rad vedel/a, zakaj pomen ""človeških računalnikov"" pri vzletu rakete Apollo 11 ni bil prepoznan?  ","Vil du gerne vide, hvorfor de ""menneskelige computere"" ikke blev anerkendt for deres arbejde på Apollo 11-projektet?","Möchtest du wissen, warum die menschlichen Computer beim Start von Apollo 11 nicht erkannt wurden?",T'agradaria saber per què els Ordinadors Humans no van ser reconegudes en el llançament de l'Apollo 11?,¿Te gustaría saber por qué las Computadoras Humanas no fueron reconocidas en el lanzamiento del Apolo 11?,Chciał(a)byś wiedzieć dlaczego Ludzkie Komputery zostały przemilczane podczas misji Apollo 11,
